goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkOperations/Pod/ApplyTwice-10                 	    3697	    324721 ns/op	  113881 B/op	    2768 allocs/op
BenchmarkOperations/Pod/ApplyTwice-10                 	    3638	    322017 ns/op	  113892 B/op	    2768 allocs/op
BenchmarkOperations/Pod/ApplyTwiceNoCompare-10        	    3813	    307694 ns/op	  110042 B/op	    2665 allocs/op
BenchmarkOperations/Pod/ApplyTwiceNoCompare-10        	    3888	    306802 ns/op	  110067 B/op	    2665 allocs/op
BenchmarkOperations/Pod/Update-10                     	   10000	    119292 ns/op	   37993 B/op	     928 allocs/op
BenchmarkOperations/Pod/Update-10                     	   10000	    119280 ns/op	   37995 B/op	     928 allocs/op
BenchmarkOperations/Pod/UpdateVersion-10              	    7010	    170364 ns/op	   49809 B/op	    1329 allocs/op
BenchmarkOperations/Pod/UpdateVersion-10              	    6973	    169934 ns/op	   49807 B/op	    1329 allocs/op
BenchmarkOperations/Node/Create-10                    	   15998	     75703 ns/op	   29205 B/op	     556 allocs/op
BenchmarkOperations/Node/Create-10                    	   15955	     75031 ns/op	   29205 B/op	     556 allocs/op
BenchmarkOperations/Node/Apply-10                     	    5913	    202347 ns/op	   77286 B/op	    1623 allocs/op
BenchmarkOperations/Node/Apply-10                     	    5865	    202320 ns/op	   77307 B/op	    1623 allocs/op
BenchmarkOperations/Node/ApplyTwice-10                	    2329	    504431 ns/op	  161102 B/op	    3633 allocs/op
BenchmarkOperations/Node/ApplyTwice-10                	    2368	    503087 ns/op	  161082 B/op	    3633 allocs/op
BenchmarkOperations/Node/ApplyTwiceNoCompare-10       	    2522	    476528 ns/op	  154814 B/op	    3446 allocs/op
BenchmarkOperations/Node/ApplyTwiceNoCompare-10       	    2492	    476494 ns/op	  154791 B/op	    3446 allocs/op
BenchmarkOperations/Node/Update-10                    	    6391	    188011 ns/op	   55579 B/op	    1252 allocs/op
BenchmarkOperations/Node/Update-10                    	    6481	    186874 ns/op	   55569 B/op	    1252 allocs/op
BenchmarkOperations/Node/UpdateVersion-10             	    4393	    273144 ns/op	   73355 B/op	    1855 allocs/op
BenchmarkOperations/Node/UpdateVersion-10             	    4368	    274663 ns/op	   73353 B/op	    1855 allocs/op
BenchmarkOperations/Endpoints/Create-10               	  258094	      4493 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints/Create-10               	  277222	      4490 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints/Apply-10                	  106825	     11180 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints/Apply-10                	  106200	     11186 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints/ApplyTwice-10           	     967	   1240231 ns/op	  206931 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints/ApplyTwice-10           	     955	   1231279 ns/op	  206909 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints/ApplyTwiceNoCompare-10  	    1902	    627655 ns/op	  108932 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints/ApplyTwiceNoCompare-10  	    1868	    622273 ns/op	  108931 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints/Update-10               	    1935	    604555 ns/op	  102005 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints/Update-10               	    1970	    603439 ns/op	  102004 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints/UpdateVersion-10        	     992	   1202400 ns/op	  199368 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints/UpdateVersion-10        	     985	   1202356 ns/op	  199367 B/op	    4185 allocs/op
BenchmarkOperations/Node100%override/Create-10        	   15942	     74170 ns/op	   29202 B/op	     556 allocs/op
BenchmarkOperations/Node100%override/Create-10        	   16039	     75076 ns/op	   29202 B/op	     556 allocs/op
BenchmarkOperations/Node100%override/Apply-10         	    6056	    203430 ns/op	   77272 B/op	    1623 allocs/op
BenchmarkOperations/Node100%override/Apply-10         	    5797	    202328 ns/op	   77265 B/op	    1623 allocs/op
BenchmarkOperations/Node100%override/ApplyTwice-10    	    2359	    505697 ns/op	  161081 B/op	    3633 allocs/op
BenchmarkOperations/Node100%override/ApplyTwice-10    	    2377	    503931 ns/op	  161046 B/op	    3633 allocs/op
BenchmarkOperations/Node100%override/ApplyTwiceNoCompare-10         	    2510	    473486 ns/op	  154711 B/op	    3445 allocs/op
BenchmarkOperations/Node100%override/ApplyTwiceNoCompare-10         	    2529	    462380 ns/op	  154705 B/op	    3445 allocs/op
BenchmarkOperations/Node100%override/Update-10                      	    6624	    183164 ns/op	   55564 B/op	    1252 allocs/op
BenchmarkOperations/Node100%override/Update-10                      	    6561	    183131 ns/op	   55567 B/op	    1252 allocs/op
BenchmarkOperations/Node100%override/UpdateVersion-10               	    4452	    266620 ns/op	   73344 B/op	    1855 allocs/op
BenchmarkOperations/Node100%override/UpdateVersion-10               	    4461	    273597 ns/op	   73341 B/op	    1855 allocs/op
BenchmarkOperations/Node10%override/Create-10                       	   16083	     74006 ns/op	   29200 B/op	     556 allocs/op
BenchmarkOperations/Node10%override/Create-10                       	   16281	     74028 ns/op	   29200 B/op	     556 allocs/op
BenchmarkOperations/Node10%override/Apply-10                        	    6048	    197043 ns/op	   77260 B/op	    1623 allocs/op
BenchmarkOperations/Node10%override/Apply-10                        	    6102	    198114 ns/op	   77264 B/op	    1623 allocs/op
BenchmarkOperations/Node10%override/ApplyTwice-10                   	    2433	    492791 ns/op	  161030 B/op	    3633 allocs/op
BenchmarkOperations/Node10%override/ApplyTwice-10                   	    2461	    504755 ns/op	  161056 B/op	    3633 allocs/op
BenchmarkOperations/Node10%override/ApplyTwiceNoCompare-10          	    2587	    463085 ns/op	  154710 B/op	    3445 allocs/op
BenchmarkOperations/Node10%override/ApplyTwiceNoCompare-10          	    2588	    461556 ns/op	  154711 B/op	    3445 allocs/op
BenchmarkOperations/Node10%override/Update-10                       	    6469	    184308 ns/op	   55566 B/op	    1252 allocs/op
BenchmarkOperations/Node10%override/Update-10                       	    6594	    185265 ns/op	   55563 B/op	    1252 allocs/op
BenchmarkOperations/Node10%override/UpdateVersion-10                	    4372	    272879 ns/op	   73337 B/op	    1855 allocs/op
BenchmarkOperations/Node10%override/UpdateVersion-10                	    4489	    271671 ns/op	   73339 B/op	    1855 allocs/op
BenchmarkOperations/Endpoints100%override/Create-10                 	  258241	      4538 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints100%override/Create-10                 	  260664	      4546 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints100%override/Apply-10                  	  108264	     11118 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints100%override/Apply-10                  	  109447	     11120 ns/op	    6602 B/op	     152 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwice-10             	     975	   1220852 ns/op	  206876 B/op	    4356 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwice-10             	     964	   1238096 ns/op	  206909 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwiceNoCompare-10    	    1875	    640763 ns/op	  108935 B/op	    2303 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwiceNoCompare-10    	    1852	    623281 ns/op	  108924 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints100%override/Update-10                 	    1918	    607485 ns/op	  102010 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints100%override/Update-10                 	    1962	    603930 ns/op	  102005 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints100%override/UpdateVersion-10          	     960	   1196281 ns/op	  199360 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints100%override/UpdateVersion-10          	     985	   1232822 ns/op	  199366 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints10%override/Create-10                  	  261304	      4538 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints10%override/Create-10                  	  262454	      4525 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints10%override/Apply-10                   	  110379	     11110 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints10%override/Apply-10                   	  105750	     11061 ns/op	    6602 B/op	     152 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwice-10              	     921	   1240397 ns/op	  206900 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwice-10              	     970	   1231308 ns/op	  206914 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwiceNoCompare-10     	    1882	    622040 ns/op	  108932 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwiceNoCompare-10     	    1890	    627372 ns/op	  108929 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints10%override/Update-10                  	    1902	    607399 ns/op	  102002 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints10%override/Update-10                  	    1948	    602972 ns/op	  102007 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints10%override/UpdateVersion-10           	     981	   1209232 ns/op	  199372 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints10%override/UpdateVersion-10           	     984	   1230572 ns/op	  199359 B/op	    4185 allocs/op
BenchmarkOperations/PrometheusCRD/Create-10                         	    2802	    416039 ns/op	  165139 B/op	    3661 allocs/op
BenchmarkOperations/PrometheusCRD/Create-10                         	    2968	    419679 ns/op	  165132 B/op	    3660 allocs/op
BenchmarkOperations/PrometheusCRD/Apply-10                          	    1154	   1054119 ns/op	  474171 B/op	   10191 allocs/op
BenchmarkOperations/PrometheusCRD/Apply-10                          	    1156	   1053777 ns/op	  474324 B/op	   10192 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwice-10                     	     408	   2835302 ns/op	  988311 B/op	   21091 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwice-10                     	     426	   2787109 ns/op	  987978 B/op	   21087 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwiceNoCompare-10            	     476	   2543571 ns/op	  939639 B/op	   19972 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwiceNoCompare-10            	     470	   2560826 ns/op	  939443 B/op	   19969 allocs/op
BenchmarkOperations/PrometheusCRD/Update-10                         	    1117	   1058967 ns/op	  316926 B/op	    6907 allocs/op
BenchmarkOperations/PrometheusCRD/Update-10                         	    1118	   1066330 ns/op	  316893 B/op	    6907 allocs/op
BenchmarkOperations/PrometheusCRD/UpdateVersion-10                  	     744	   1600022 ns/op	  422071 B/op	   10040 allocs/op
BenchmarkOperations/PrometheusCRD/UpdateVersion-10                  	     727	   1613823 ns/op	  421943 B/op	   10038 allocs/op
BenchmarkOperations/apiresourceimport/Create-10                     	     591	   1967830 ns/op	  675439 B/op	   15344 allocs/op
BenchmarkOperations/apiresourceimport/Create-10                     	     610	   1998725 ns/op	  675412 B/op	   15343 allocs/op
BenchmarkOperations/apiresourceimport/Apply-10                      	     223	   5382741 ns/op	 1937723 B/op	   43011 allocs/op
BenchmarkOperations/apiresourceimport/Apply-10                      	     223	   5336394 ns/op	 1937819 B/op	   43012 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwice-10                 	     100	  10825497 ns/op	 3645061 B/op	   83899 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwice-10                 	     100	  10826794 ns/op	 3645343 B/op	   83899 allocs/op
