goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkOperations/Pod/Apply-10                      	    9560	    130079 ns/op	   55088 B/op	    1301 allocs/op
BenchmarkOperations/Pod/Apply-10                      	    8869	    130706 ns/op	   55080 B/op	    1301 allocs/op
BenchmarkOperations/Pod/ApplyTwice-10                 	    3626	    324420 ns/op	  113878 B/op	    2768 allocs/op
BenchmarkOperations/Pod/ApplyTwice-10                 	    3699	    324701 ns/op	  113863 B/op	    2768 allocs/op
BenchmarkOperations/Pod/ApplyTwiceNoCompare-10        	    3928	    306378 ns/op	  110066 B/op	    2665 allocs/op
BenchmarkOperations/Pod/ApplyTwiceNoCompare-10        	    3891	    306691 ns/op	  110068 B/op	    2665 allocs/op
BenchmarkOperations/Pod/Update-10                     	   10000	    118303 ns/op	   37997 B/op	     928 allocs/op
BenchmarkOperations/Pod/Update-10                     	    9933	    118925 ns/op	   37998 B/op	     928 allocs/op
BenchmarkOperations/Pod/UpdateVersion-10              	    7051	    174991 ns/op	   49805 B/op	    1329 allocs/op
BenchmarkOperations/Pod/UpdateVersion-10              	    7316	    170044 ns/op	   49803 B/op	    1329 allocs/op
BenchmarkOperations/Node/Create-10                    	   15865	     74786 ns/op	   29204 B/op	     556 allocs/op
BenchmarkOperations/Node/Create-10                    	   16177	     75057 ns/op	   29204 B/op	     556 allocs/op
BenchmarkOperations/Node/Apply-10                     	    5680	    202000 ns/op	   77285 B/op	    1623 allocs/op
BenchmarkOperations/Node/Apply-10                     	    5841	    201251 ns/op	   77302 B/op	    1623 allocs/op
BenchmarkOperations/Node/ApplyTwice-10                	    2371	    504627 ns/op	  161044 B/op	    3632 allocs/op
BenchmarkOperations/Node/ApplyTwice-10                	    2419	    497397 ns/op	  161085 B/op	    3633 allocs/op
BenchmarkOperations/Node/ApplyTwiceNoCompare-10       	    2559	    471905 ns/op	  154750 B/op	    3445 allocs/op
BenchmarkOperations/Node/ApplyTwiceNoCompare-10       	    2551	    467302 ns/op	  154736 B/op	    3445 allocs/op
BenchmarkOperations/Node/Update-10                    	    6506	    185388 ns/op	   55575 B/op	    1252 allocs/op
BenchmarkOperations/Node/Update-10                    	    6381	    185458 ns/op	   55570 B/op	    1252 allocs/op
BenchmarkOperations/Node/UpdateVersion-10             	    4444	    275364 ns/op	   73347 B/op	    1855 allocs/op
BenchmarkOperations/Node/UpdateVersion-10             	    4405	    266186 ns/op	   73344 B/op	    1855 allocs/op
BenchmarkOperations/Endpoints/Create-10               	  268870	      4454 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints/Create-10               	  267034	      4452 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints/Apply-10                	  105799	     11220 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints/Apply-10                	  106119	     11438 ns/op	    6602 B/op	     152 allocs/op
BenchmarkOperations/Endpoints/ApplyTwice-10           	     949	   1234883 ns/op	  206923 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints/ApplyTwice-10           	     969	   1245651 ns/op	  206924 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints/ApplyTwiceNoCompare-10  	    1856	    697026 ns/op	  108920 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints/ApplyTwiceNoCompare-10  	    1809	    636438 ns/op	  108903 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints/Update-10               	    1780	    633930 ns/op	  102005 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints/Update-10               	    1870	    630146 ns/op	  102000 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints/UpdateVersion-10        	     960	   1258853 ns/op	  199364 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints/UpdateVersion-10        	     939	   1213031 ns/op	  199360 B/op	    4185 allocs/op
BenchmarkOperations/Node100%override/Create-10        	   16372	     73584 ns/op	   29200 B/op	     556 allocs/op
BenchmarkOperations/Node100%override/Create-10        	   15717	     74155 ns/op	   29201 B/op	     556 allocs/op
BenchmarkOperations/Node100%override/Apply-10         	    6044	    200169 ns/op	   77264 B/op	    1623 allocs/op
BenchmarkOperations/Node100%override/Apply-10         	    5860	    198134 ns/op	   77254 B/op	    1623 allocs/op
BenchmarkOperations/Node100%override/ApplyTwice-10    	    2410	    496146 ns/op	  161050 B/op	    3633 allocs/op
BenchmarkOperations/Node100%override/ApplyTwice-10    	    2445	    492091 ns/op	  161026 B/op	    3632 allocs/op
BenchmarkOperations/Node100%override/ApplyTwiceNoCompare-10         	    2593	    464500 ns/op	  154702 B/op	    3445 allocs/op
BenchmarkOperations/Node100%override/ApplyTwiceNoCompare-10         	    2576	    477211 ns/op	  154694 B/op	    3445 allocs/op
BenchmarkOperations/Node100%override/Update-10                      	    6433	    184915 ns/op	   55565 B/op	    1252 allocs/op
BenchmarkOperations/Node100%override/Update-10                      	    6445	    184068 ns/op	   55571 B/op	    1252 allocs/op
BenchmarkOperations/Node100%override/UpdateVersion-10               	    4621	    266794 ns/op	   73336 B/op	    1855 allocs/op
BenchmarkOperations/Node100%override/UpdateVersion-10               	    4494	    267774 ns/op	   73338 B/op	    1855 allocs/op
BenchmarkOperations/Node10%override/Create-10                       	   16418	     76257 ns/op	   29198 B/op	     556 allocs/op
BenchmarkOperations/Node10%override/Create-10                       	   16261	     74638 ns/op	   29201 B/op	     556 allocs/op
BenchmarkOperations/Node10%override/Apply-10                        	    6109	    199262 ns/op	   77268 B/op	    1623 allocs/op
BenchmarkOperations/Node10%override/Apply-10                        	    6154	    200344 ns/op	   77275 B/op	    1623 allocs/op
BenchmarkOperations/Node10%override/ApplyTwice-10                   	    2401	    502173 ns/op	  161028 B/op	    3633 allocs/op
BenchmarkOperations/Node10%override/ApplyTwice-10                   	    2401	    500919 ns/op	  161073 B/op	    3633 allocs/op
BenchmarkOperations/Node10%override/ApplyTwiceNoCompare-10          	    2582	    468484 ns/op	  154733 B/op	    3446 allocs/op
BenchmarkOperations/Node10%override/ApplyTwiceNoCompare-10          	    2601	    475506 ns/op	  154736 B/op	    3446 allocs/op
BenchmarkOperations/Node10%override/Update-10                       	    6402	    186636 ns/op	   55570 B/op	    1252 allocs/op
BenchmarkOperations/Node10%override/Update-10                       	    6349	    185884 ns/op	   55564 B/op	    1252 allocs/op
BenchmarkOperations/Node10%override/UpdateVersion-10                	    4490	    268881 ns/op	   73337 B/op	    1855 allocs/op
BenchmarkOperations/Node10%override/UpdateVersion-10                	    4480	    267233 ns/op	   73333 B/op	    1855 allocs/op
BenchmarkOperations/Endpoints100%override/Create-10                 	  268677	      4447 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints100%override/Create-10                 	  266119	      4444 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints100%override/Apply-10                  	   97510	     11054 ns/op	    6602 B/op	     152 allocs/op
